timestamp,strategy,sim_start_date,day_of_sim,hour_of_day,price_per_kwh,rolling_peak_kw,cumulative_demand_charge_usd,gst_level_ft,hpt_level_ft,well_speed,booster_speed,booster_count,gwtp_power_kw,gwtp_energy_cost_cumulative_usd,do_mg_l,blower_duty,blower_count,wwtp_power_kw,wwtp_energy_cost_cumulative_usd,wet_well_level_ft,ls_pump_speed,ls_pump_count,ls_power_kw,ls_energy_cost_cumulative_usd,total_power_kw,total_energy_cost_cumulative_usd,total_bill_cumulative_usd,gwtp_solve_time_s,wwtp_solve_time_s,ls_solve_time_s,gwtp_solver_status,wwtp_solver_status,ls_solver_status
2026-01-01 04:30:00,nmpc,2026-01-01 00:00:00,1,4,0.02365,43.137,150.9798,14.891,2.0,0.1708,0.475,0,13.764,1.6379,1.651,0.0,0,0.0,0.4269,6.19,0.0,0,0.0,0.5892,13.764,2.6541,153.6339,1.1325,0.0374,0.4208,,,
2026-01-01 04:45:00,nmpc,2026-01-01 00:00:00,1,4,0.02365,43.137,150.9798,14.553,2.0,0.4591,0.3347,0,17.848,1.7434,1.5,0.2132,0,9.593,0.4836,10.0,1.0,0,12.292,0.6619,39.733,2.889,153.8688,1.0742,0.0667,0.4012,,,
2026-01-01 05:00:00,nmpc,2026-01-01 00:00:00,1,5,0.02859,43.137,150.9798,14.891,2.0,0.3196,0.3868,0,15.551,1.8546,1.653,0.0,0,0.0,0.4836,6.23,0.0,0,0.0,0.6619,15.551,3.0001,153.9799,1.1302,0.0307,0.3855,,,
2026-01-01 05:15:00,nmpc,2026-01-01 00:00:00,1,5,0.02859,43.137,150.9798,14.923,2.0,0.311,0.3912,0,15.433,1.9649,1.5,0.2165,0,9.742,0.5533,10.0,1.0,0,12.292,0.7498,37.467,3.2679,154.2477,1.2162,0.0492,0.4084,,,
2026-01-01 05:30:00,nmpc,2026-01-01 00:00:00,1,5,0.02859,43.137,150.9798,14.934,2.0,0.3087,0.3931,0,15.418,2.0751,1.655,0.0,0,0.0,0.5533,6.31,0.0,0,0.0,0.7498,15.418,3.3781,154.3579,1.2495,0.0365,0.4112,,,
2026-01-01 05:45:00,nmpc,2026-01-01 00:00:00,1,5,0.02859,43.137,150.9798,14.939,2.0,0.3108,0.3953,0,15.512,2.186,1.5,0.2229,0,10.03,0.625,10.0,1.0,0,12.292,0.8376,37.833,3.6485,154.6284,1.0805,0.0512,0.389,,,
2026-01-01 06:00:00,nmpc,2026-01-01 00:00:00,1,6,0.03238,43.137,150.9798,14.945,2.0,0.2998,0.392,0,15.181,2.3089,1.661,0.0,0,0.0,0.625,6.48,0.0,0,0.0,0.8376,15.182,3.7714,154.7512,0.6279,0.03,0.4142,,,
2026-01-01 06:15:00,nmpc,2026-01-01 00:00:00,1,6,0.03238,43.137,150.9798,14.936,2.0,0.3063,0.3926,0,15.349,2.4331,1.5,0.2337,0,10.515,0.7101,10.0,1.0,0,12.292,0.9371,38.155,4.0803,155.0601,0.4243,0.0496,0.39,,,
2026-01-01 06:30:00,nmpc,2026-01-01 00:00:00,1,6,0.03238,43.137,150.9798,14.938,2.0,0.3049,0.3924,0,15.313,2.5571,1.669,0.0,0,0.0,0.7101,6.76,0.0,0,0.0,0.9371,15.313,4.2043,155.1841,0.6455,0.0262,0.5859,,,
2026-01-01 06:45:00,nmpc,2026-01-01 00:00:00,1,6,0.03238,43.137,150.9798,14.938,2.0,0.3027,0.3913,0,15.238,2.6804,1.5,0.1225,0,5.511,0.7547,10.0,1.0,0,12.292,1.0366,33.04,4.4717,155.4515,0.9378,0.0493,0.4668,,,
2026-01-01 07:00:00,nmpc,2026-01-01 00:00:00,1,7,0.03207,43.137,150.9798,14.935,2.0,0.2999,0.3894,0,15.13,2.8017,1.5,0.127,0,5.716,0.8005,7.21,0.0,0,0.0,1.0366,20.846,4.6389,155.6187,1.0221,0.0352,0.5344,,,
2026-01-01 07:15:00,nmpc,2026-01-01 00:00:00,1,7,0.03207,43.137,150.9798,14.93,2.0,0.3046,0.3902,0,15.259,2.9241,1.5,0.132,0,5.941,0.8481,10.0,1.0,0,12.292,1.1352,33.492,4.9074,155.8872,0.5552,0.0244,0.5078,,,
2026-01-01 07:30:00,nmpc,2026-01-01 00:00:00,1,7,0.03207,43.137,150.9798,14.932,2.0,0.2945,0.3863,0,14.937,3.0438,1.5,0.1373,0,6.179,0.8977,7.79,1.0,0,12.292,1.2337,33.408,5.1752,156.155,0.639,0.0252,0.4032,,,
2026-01-01 07:45:00,nmpc,2026-01-01 00:00:00,1,7,0.03207,43.137,150.9798,14.921,2.0,0.2902,0.3819,0,14.744,3.162,1.5,0.1426,0,6.416,0.9491,5.89,0.0,0,0.0,1.2337,21.161,5.3449,156.3247,1.0298,0.024,0.2607,,,
2026-01-01 08:00:00,nmpc,2026-01-01 00:00:00,1,8,0.02123,43.137,150.9798,14.91,2.0,0.2816,0.3753,0,14.403,3.2385,1.5,0.1475,0,6.639,0.9844,10.0,1.0,0,12.292,1.299,33.334,5.5218,156.5016,1.1307,0.0263,0.5315,,,
2026-01-01 08:15:00,nmpc,2026-01-01 00:00:00,1,8,0.02123,43.137,150.9798,14.892,2.0,0.2769,0.3689,0,14.16,3.3136,1.5,0.1518,0,6.833,1.0206,8.73,1.0,0,12.292,1.3642,33.284,5.6985,156.6783,1.5432,0.0227,0.5915,,,
2026-01-01 08:30:00,nmpc,2026-01-01 00:00:00,1,8,0.02123,43.137,150.9798,14.875,2.0,0.2798,0.3658,0,14.167,3.3888,1.5,0.1552,0,6.983,1.0577,7.71,1.0,0,12.292,1.4294,33.442,5.876,156.8558,1.0695,0.0351,0.5331,,,
2026-01-01 08:45:00,nmpc,2026-01-01 00:00:00,1,8,0.02123,43.137,150.9798,14.867,2.0,0.2588,0.3548,0,13.437,3.4601,1.5,0.1573,0,7.079,1.0953,6.9,0.0,0,0.0,1.4294,20.516,5.9848,156.9646,0.4248,0.023,0.6334,,,
2026-01-01 09:00:00,nmpc,2026-01-01 00:00:00,1,9,0.01709,43.137,150.9798,14.838,2.0,0.267,0.351,0,13.558,3.5181,1.5,0.158,0,7.112,1.1256,10.0,1.0,0,12.292,1.482,32.961,6.1257,157.1055,1.0082,0.0259,0.595,,,
2026-01-01 09:15:00,nmpc,2026-01-01 00:00:00,1,9,0.01709,43.137,150.9798,14.828,2.0,0.2493,0.3408,0,12.924,3.5733,1.5,0.1573,0,7.079,1.1559,9.36,1.0,0,12.292,1.5345,32.295,6.2637,157.2435,0.655,0.024,0.5052,,,
2026-01-01 09:30:00,nmpc,2026-01-01 00:00:00,1,9,0.01709,43.137,150.9798,14.801,2.0,0.2386,0.3294,0,12.438,3.6264,1.5,0.1552,0,6.983,1.1857,8.68,1.0,0,12.292,1.587,31.713,6.3991,157.3789,1.0939,0.0264,0.5031,,,
2026-01-01 09:45:00,nmpc,2026-01-01 00:00:00,1,9,0.01709,43.137,150.9798,14.771,2.0,0.2404,0.3227,0,12.343,3.6792,1.5,0.1518,0,6.833,1.2149,7.87,1.0,0,12.292,1.6395,31.468,6.5336,157.5134,1.0386,0.0278,0.4211,,,
2026-01-01 10:00:00,nmpc,2026-01-01 00:00:00,1,10,0.01735,43.137,150.9798,14.753,2.0,0.2559,0.3248,0,12.757,3.7345,1.5,0.1475,0,6.639,1.2437,6.86,0.0,0,0.0,1.6395,19.396,6.6177,157.5975,0.9793,0.0224,0.5418,,,
2026-01-01 10:15:00,nmpc,2026-01-01 00:00:00,1,10,0.01735,43.137,150.9798,14.759,2.0,0.2301,0.3152,0,11.943,3.7863,1.5,0.1426,0,6.416,1.2716,10.0,1.0,0,12.292,1.6928,30.651,6.7507,157.7305,0.9919,0.0235,0.3746,,,
2026-01-01 10:30:00,nmpc,2026-01-01 00:00:00,1,10,0.01735,43.137,150.9798,14.733,2.0,0.2358,0.3112,0,11.998,3.8383,1.5,0.1373,0,6.179,1.2984,8.43,1.0,0,12.292,1.7461,30.469,6.8828,157.8626,0.979,0.0361,0.3807,,,
2026-01-01 10:45:00,nmpc,2026-01-01 00:00:00,1,10,0.01735,43.137,150.9798,14.723,2.0,0.252,0.3155,0,12.475,3.8925,1.5,0.132,0,5.941,1.3241,6.53,0.0,0,0.0,1.7461,18.416,6.9627,157.9425,1.0106,0.0303,0.4419,,,
2026-01-01 11:00:00,nmpc,2026-01-01 00:00:00,1,11,0.01528,43.137,150.9798,14.734,2.0,0.2423,0.3142,0,12.215,3.9391,1.5,0.127,0,5.716,1.346,10.0,1.0,0,12.292,1.7931,30.223,7.0782,158.058,1.0371,0.0249,0.3695,,,
2026-01-01 11:15:00,nmpc,2026-01-01 00:00:00,1,11,0.01528,43.137,150.9798,14.73,2.0,0.2642,0.3226,0,12.913,3.9884,1.5,0.1225,0,5.511,1.367,7.48,0.0,0,0.0,1.7931,18.424,7.1485,158.1283,1.0125,0.027,0.371,,,
2026-01-01 11:30:00,nmpc,2026-01-01 00:00:00,1,11,0.01528,43.137,150.9798,14.753,2.0,0.228,0.3135,0,11.86,4.0338,1.5,0.1185,0,5.332,1.3874,10.0,1.0,0,12.292,1.84,29.484,7.2612,158.241,1.0091,0.0208,0.3819,,,
2026-01-01 11:45:00,nmpc,2026-01-01 00:00:00,1,11,0.01528,43.137,150.9798,14.726,2.0,0.2543,0.3261,0,12.746,4.0824,1.5,0.1152,0,5.183,1.4072,6.97,0.0,0,0.0,1.84,17.929,7.3297,158.3095,1.047,0.0276,0.3851,,,
2026-01-01 12:00:00,nmpc,2026-01-01 00:00:00,1,12,0.01531,43.137,150.9798,14.727,2.0,0.1895,0.2898,0,10.451,4.1224,1.5,0.1125,0,5.062,1.4265,10.0,1.0,0,12.292,1.8871,27.805,7.4361,158.4159,0.9453,0.0327,0.3681,,,
2026-01-01 12:15:00,nmpc,2026-01-01 00:00:00,1,12,0.01531,43.137,150.9798,14.666,2.0,0.265,0.3176,0,12.832,4.1716,1.5,0.1104,0,4.968,1.4456,6.6,0.0,0,0.0,1.8871,17.8,7.5042,158.484,1.081,0.031,0.3967,,,
2026-01-01 12:30:00,nmpc,2026-01-01 00:00:00,1,12,0.01531,43.137,150.9798,14.697,2.0,0.0902,0.3225,0,8.727,4.205,1.5,0.1088,0,4.897,1.4643,10.0,1.0,0,12.292,1.9341,25.915,7.6034,158.5832,1.0435,0.0279,0.3556,,,
2026-01-01 12:45:00,nmpc,2026-01-01 00:00:00,1,12,0.01531,43.137,150.9798,14.424,2.0,0.4081,0.307,0,16.057,4.2664,1.5,0.1077,0,4.845,1.4829,6.38,0.0,0,0.0,1.9341,20.903,7.6834,158.6632,1.0123,0.0298,0.373,,,
2026-01-01 13:00:00,nmpc,2026-01-01 00:00:00,1,13,0.01364,43.137,150.9798,14.712,2.0,0.3025,0.3346,0,14.079,4.3144,1.5,0.2132,0,9.594,1.5156,10.0,1.0,0,12.292,1.9761,35.965,7.806,158.7859,0.9839,0.0318,0.368,,,
2026-01-01 13:15:00,nmpc,2026-01-01 00:00:00,1,13,0.01364,43.137,150.9798,14.784,2.0,0.2526,0.327,0,12.724,4.3578,1.652,0.0,0,0.0,1.5156,6.26,0.0,0,0.0,1.9761,12.724,7.8494,158.8292,1.0584,0.0372,0.394,,,
2026-01-01 13:30:00,nmpc,2026-01-01 00:00:00,1,13,0.01364,43.137,150.9798,14.781,2.0,0.2702,0.3379,0,13.368,4.4034,1.5,0.2117,0,9.527,1.5481,10.0,1.0,0,12.292,2.018,35.187,7.9694,158.9492,0.9817,0.0508,0.39,,,
2026-01-01 13:45:00,nmpc,2026-01-01 00:00:00,1,13,0.01364,43.137,150.9798,14.793,2.0,0.253,0.3337,0,12.869,4.4473,1.651,0.0,0,0.0,1.5481,6.21,0.0,0,0.0,2.018,12.869,8.0133,158.9931,0.9205,0.0279,0.4226,,,
2026-01-01 14:00:00,nmpc,2026-01-01 00:00:00,1,14,0.00991,43.137,150.9798,14.782,2.0,0.3186,0.359,0,14.961,4.4844,1.5,0.2112,0,9.504,1.5716,10.0,1.0,0,12.292,2.0484,36.757,8.1044,159.0842,1.0537,0.0527,0.3996,,,
2026-01-01 14:15:00,nmpc,2026-01-01 00:00:00,1,14,0.00991,43.137,150.9798,14.849,2.0,0.2569,0.3494,0,13.282,4.5173,1.65,0.0002,0,0.01,1.5716,6.19,0.0,0,0.0,2.0484,13.292,8.1373,159.1171,1.1064,0.0357,0.3581,,,
2026-01-01 14:30:00,nmpc,2026-01-01 00:00:00,1,14,0.00991,43.137,150.9798,14.824,2.0,0.2651,0.3466,0,13.423,4.5505,1.5,0.2112,0,9.504,1.5952,10.0,1.0,0,12.292,2.0789,35.219,8.2246,159.2044,1.1942,0.0386,0.3728,,,
2026-01-01 14:45:00,nmpc,2026-01-01 00:00:00,1,14,0.00991,43.137,150.9798,14.816,2.0,0.3031,0.3609,0,14.629,4.5868,1.651,0.0,0,0.0,1.5952,6.18,0.0,0,0.0,2.0789,14.629,8.2608,159.2406,1.3151,0.0301,0.4138,,,
2026-01-01 15:00:00,nmpc,2026-01-01 00:00:00,1,15,0.01319,43.137,150.9798,14.854,2.0,0.2466,0.378,0,13.616,4.6317,1.5,0.2116,0,9.522,1.6266,10.0,1.0,0,12.292,2.1194,35.429,8.3776,159.3574,1.2301,0.0473,0.383,,,
2026-01-01 15:15:00,nmpc,2026-01-01 00:00:00,1,15,0.01319,43.137,150.9798,14.774,2.0,0.3277,0.3607,0,15.216,4.6818,1.651,0.0,0,0.0,1.6266,6.19,0.0,0,0.0,2.1194,15.216,8.4278,159.4076,1.5968,0.0344,0.3747,,,
2026-01-01 15:30:00,nmpc,2026-01-01 00:00:00,1,15,0.01319,43.137,150.9798,14.854,2.0,0.2906,0.365,0,14.413,4.7294,1.5,0.2124,0,9.56,1.6581,10.0,1.0,0,12.292,2.1599,36.265,8.5474,159.5272,1.4771,0.0469,0.3991,,,
2026-01-01 15:45:00,nmpc,2026-01-01 00:00:00,1,15,0.01319,43.137,150.9798,14.865,2.0,0.3001,0.372,0,14.78,4.7781,1.652,0.0,0,0.0,1.6581,6.21,0.0,0,0.0,2.1599,14.78,8.5961,159.5759,1.5229,0.0365,0.3897,,,
2026-01-01 16:00:00,nmpc,2026-01-01 00:00:00,1,16,0.02078,43.137,150.9798,14.883,2.0,0.2968,0.3752,0,14.767,4.8548,1.5,0.214,0,9.629,1.7081,10.0,1.0,0,12.292,2.2238,36.688,8.7867,159.7665,1.4797,0.0488,0.3692,,,
2026-01-01 16:15:00,nmpc,2026-01-01 00:00:00,1,16,0.02078,43.137,150.9798,14.892,2.0,0.2895,0.3743,0,14.574,4.9305,1.653,0.0,0,0.0,1.7081,6.25,0.0,0,0.0,2.2238,14.574,8.8624,159.8422,1.2437,0.0277,0.4103,,,
2026-01-01 16:30:00,nmpc,2026-01-01 00:00:00,1,16,0.02078,43.137,150.9798,14.889,2.0,0.2823,0.3704,0,14.32,5.0049,1.5,0.2165,0,9.744,1.7587,10.0,1.0,0,12.292,2.2876,36.356,9.0513,160.0311,1.0932,0.05,0.4263,,,
2026-01-01 16:45:00,nmpc,2026-01-01 00:00:00,1,16,0.02078,43.137,150.9798,14.879,2.0,0.3046,0.3775,0,15.001,5.0828,1.655,0.0,0,0.0,1.7587,6.32,0.0,0,0.0,2.2876,15.001,9.1292,160.109,1.0812,0.0333,0.441,,,
2026-01-01 17:00:00,nmpc,2026-01-01 00:00:00,1,17,0.02562,43.137,150.9798,14.898,2.0,0.3073,0.3832,0,15.183,5.1801,1.5,0.2204,0,9.92,1.8223,10.0,1.0,0,12.292,2.3664,37.395,9.3687,160.3486,1.1274,0.0502,0.4039,,,
2026-01-01 17:15:00,nmpc,2026-01-01 00:00:00,1,17,0.02562,43.137,150.9798,14.914,2.0,0.2916,0.3806,0,14.75,5.2746,1.658,0.0,0,0.0,1.8223,6.43,0.0,0,0.0,2.3664,14.75,9.4632,160.443,1.5907,0.0267,0.4022,,,
2026-01-01 17:30:00,nmpc,2026-01-01 00:00:00,1,17,0.02562,43.137,150.9798,14.906,2.0,0.3053,0.3845,0,15.16,5.3717,1.5,0.3416,0,15.372,1.9207,10.0,1.0,0,12.292,2.4451,42.824,9.7375,160.7173,1.1032,0.0543,0.4036,,,
2026-01-01 17:45:00,nmpc,2026-01-01 00:00:00,1,17,0.02562,43.137,150.9798,14.917,2.0,0.2811,0.3741,0,14.367,5.4637,1.827,0.0,0,0.0,1.9207,6.58,0.0,0,0.0,2.4451,14.367,9.8295,160.8093,1.1908,0.044,0.4989,,,
2026-01-01 18:00:00,nmpc,2026-01-01 00:00:00,1,18,0.02514,43.137,150.9798,14.9,2.0,0.2844,0.374,0,14.443,5.5545,1.665,0.0,0,0.0,1.9207,10.0,1.0,0,12.292,2.5224,26.735,9.9976,160.9774,1.0299,0.1139,0.4086,,,
2026-01-01 18:15:00,nmpc,2026-01-01 00:00:00,1,18,0.02514,43.137,150.9798,14.889,2.0,0.2874,0.3725,0,14.487,5.6455,1.5,0.1176,0,5.294,1.954,6.79,0.0,0,0.0,2.5224,19.781,10.1219,161.1017,1.023,0.0676,0.0526,,,
2026-01-01 18:30:00,nmpc,2026-01-01 00:00:00,1,18,0.02514,43.137,150.9798,14.885,2.0,0.2934,0.3788,0,14.758,5.7383,1.5,0.1198,0,5.392,1.9879,10.0,1.0,0,12.292,2.5996,32.442,10.3258,161.3056,1.0456,0.0573,0.5347,,,
2026-01-01 18:45:00,nmpc,2026-01-01 00:00:00,1,18,0.02514,43.137,150.9798,14.883,2.0,0.2974,0.3753,0,14.783,5.8312,1.5,0.1221,0,5.496,2.0224,7.05,0.0,0,0.0,2.5996,20.28,10.4532,161.433,1.0787,0.0489,0.5535,,,
2026-01-01 19:00:00,nmpc,2026-01-01 00:00:00,1,19,0.02025,43.137,150.9798,14.892,2.0,0.308,0.3822,0,15.177,5.908,1.5,0.1245,0,5.604,2.0508,10.0,1.0,0,12.292,2.6618,33.073,10.6207,161.6005,1.1467,0.0477,0.5458,,,
2026-01-01 19:15:00,nmpc,2026-01-01 00:00:00,1,19,0.02025,43.137,150.9798,14.91,2.0,0.3121,0.3885,0,15.407,5.986,1.5,0.1269,0,5.711,2.0797,7.33,0.0,0,0.0,2.6618,21.118,10.7276,161.7074,1.3384,0.0449,0.5594,,,
2026-01-01 19:30:00,nmpc,2026-01-01 00:00:00,1,19,0.02025,43.137,150.9798,14.927,2.0,0.3045,0.3895,0,15.245,6.0632,1.5,0.1292,0,5.815,2.1092,10.0,1.0,0,12.292,2.7241,33.351,10.8964,161.8762,1.3261,0.0359,0.5629,,,
2026-01-01 19:45:00,nmpc,2026-01-01 00:00:00,1,19,0.02025,43.137,150.9798,14.93,2.0,0.2672,0.3742,0,14.035,6.1342,1.5,0.1314,0,5.911,2.1391,7.62,1.0,0,12.292,2.7863,32.238,11.0596,162.0394,1.5996,0.0393,0.6317,,,
2026-01-01 20:00:00,nmpc,2026-01-01 00:00:00,1,20,0.01671,43.137,150.9798,14.889,2.0,0.2707,0.3675,0,13.984,6.1927,1.5,0.1332,0,5.996,2.1641,5.36,0.0,0,0.0,2.7863,19.98,11.1431,162.1229,1.3511,0.0519,0.3981,,,
2026-01-01 20:15:00,nmpc,2026-01-01 00:00:00,1,20,0.01671,43.137,150.9798,14.864,2.0,0.2756,0.3611,0,13.972,6.251,1.5,0.1348,0,6.067,2.1895,10.0,1.0,0,12.292,2.8376,32.33,11.2782,162.258,0.9899,0.0459,0.5433,,,
2026-01-01 20:30:00,nmpc,2026-01-01 00:00:00,1,20,0.01671,43.137,150.9798,14.855,2.0,0.2773,0.3596,0,13.982,6.3094,1.5,0.136,0,6.12,2.215,7.96,1.0,0,12.292,2.889,32.393,11.4135,162.3933,1.0285,0.0459,0.4441,,,
2026-01-01 20:45:00,nmpc,2026-01-01 00:00:00,1,20,0.01671,43.137,150.9798,14.851,2.0,0.2585,0.3508,0,13.349,6.3652,1.5,0.1367,0,6.152,2.2407,5.98,0.0,0,0.0,2.889,19.501,11.4949,162.4747,1.0323,0.0433,0.5431,,,
2026-01-01 21:00:00,nmpc,2026-01-01 00:00:00,1,21,0.01424,43.137,150.9798,14.826,2.0,0.2469,0.3394,0,12.839,6.4109,1.5,0.137,0,6.163,2.2627,10.0,1.0,0,12.292,2.9328,31.294,11.6064,162.5862,1.0398,0.0472,0.3254,,,
2026-01-01 21:15:00,nmpc,2026-01-01 00:00:00,1,21,0.01424,43.137,150.9798,14.797,2.0,0.2404,0.3294,0,12.48,6.4553,1.5,0.1367,0,6.152,2.2846,8.09,1.0,0,12.292,2.9765,30.924,11.7164,162.6962,0.9401,0.0431,0.4876,,,
2026-01-01 21:30:00,nmpc,2026-01-01 00:00:00,1,21,0.01424,43.137,150.9798,14.771,2.0,0.2433,0.3434,0,12.835,6.501,1.5,0.136,0,6.12,2.3064,6.16,0.0,0,0.0,2.9765,18.955,11.7839,162.7637,0.9841,0.0535,0.5889,,,
2026-01-01 21:45:00,nmpc,2026-01-01 00:00:00,1,21,0.01424,43.137,150.9798,14.73,2.0,0.2623,0.322,0,12.856,6.5468,1.5,0.1348,0,6.067,2.328,10.0,1.0,0,12.292,3.0203,31.215,11.895,162.8748,1.0796,0.0496,0.4415,,,
2026-01-01 22:00:00,nmpc,2026-01-01 00:00:00,1,22,0.01572,43.137,150.9798,14.75,2.0,0.2638,0.3275,0,13.002,6.5979,1.5,0.1332,0,5.996,2.3515,7.96,1.0,0,12.292,3.0686,31.289,12.018,162.9978,1.0351,0.0497,0.6061,,,
2026-01-01 22:15:00,nmpc,2026-01-01 00:00:00,1,22,0.01572,43.137,150.9798,14.766,2.0,0.2114,0.3089,0,11.366,6.6426,1.5,0.2606,0,11.726,2.3976,5.82,0.0,0,0.0,3.0686,23.092,12.1088,163.0886,1.0236,0.0459,0.1875,,,
