timestamp,strategy,sim_start_date,day_of_sim,hour_of_day,price_per_kwh,rolling_peak_kw,cumulative_demand_charge_usd,gst_level_ft,hpt_level_ft,well_speed,booster_speed,booster_count,gwtp_power_kw,gwtp_energy_cost_cumulative_usd,do_mg_l,blower_duty,blower_count,wwtp_power_kw,wwtp_energy_cost_cumulative_usd,wet_well_level_ft,ls_pump_speed,ls_pump_count,ls_power_kw,ls_energy_cost_cumulative_usd,total_power_kw,total_energy_cost_cumulative_usd,total_bill_cumulative_usd,gwtp_solve_time_s,wwtp_solve_time_s,ls_solve_time_s,gwtp_solver_status,wwtp_solver_status,ls_solver_status
2025-07-01 00:00:00,baseline,2025-07-01 00:00:00,1,0,0.03539,0.0,0.0,10.0,4.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2025-07-01 00:15:00,baseline,2025-07-01 00:00:00,1,0,0.03539,77.622,271.6757,10.0,2.0,0.0,1.0,1,20.33,0.1799,1.829,1.0,1,45.0,0.3981,10.0,0.0,1,12.292,0.1088,77.622,0.6868,272.3625,0.0,0.0,0.0,,,
2025-07-01 00:30:00,baseline,2025-07-01 00:00:00,1,0,0.03539,77.622,271.6757,8.678,3.596,1.0,1.0,1,44.385,0.5726,3.011,0.0,0,0.0,0.3981,7.07,0.0,1,12.292,0.2175,56.676,1.1882,272.8639,0.0,0.0,0.0,,,
2025-07-01 00:45:00,baseline,2025-07-01 00:00:00,1,0,0.03539,77.622,271.6757,9.056,5.191,1.0,0.0,0,24.055,0.7854,2.84,0.0,0,0.0,0.3981,4.15,0.0,0,0.0,0.2175,24.055,1.401,273.0768,0.0,0.0,0.0,,,
2025-07-01 01:00:00,baseline,2025-07-01 00:00:00,1,1,0.03589,77.622,271.6757,10.755,2.0,0.0,1.0,1,20.33,0.9678,2.669,0.0,0,0.0,0.3981,10.0,0.0,1,12.292,0.3278,32.622,1.6937,273.3695,0.0,0.0,0.0,,,
2025-07-01 01:15:00,baseline,2025-07-01 00:00:00,1,1,0.03589,77.622,271.6757,9.433,3.595,1.0,1.0,1,44.385,1.366,2.498,0.0,0,0.0,0.3981,7.07,0.0,1,12.292,0.4381,56.676,2.2023,273.878,0.0,0.0,0.0,,,
2025-07-01 01:30:00,baseline,2025-07-01 00:00:00,1,1,0.03589,77.622,271.6757,9.811,5.189,1.0,0.0,0,24.055,1.5819,2.326,0.0,0,0.0,0.3981,4.15,0.0,0,0.0,0.4381,24.055,2.4181,274.0938,0.0,0.0,0.0,,,
2025-07-01 01:45:00,baseline,2025-07-01 00:00:00,1,1,0.03589,77.622,271.6757,11.511,2.0,0.0,1.0,1,20.33,1.7643,2.155,0.0,0,0.0,0.3981,10.0,0.0,1,12.292,0.5484,32.622,2.7108,274.3865,0.0,0.0,0.0,,,
2025-07-01 02:00:00,baseline,2025-07-01 00:00:00,1,2,0.0331,77.622,271.6757,10.189,3.591,0.0,1.0,1,20.33,1.9325,1.984,1.0,1,45.0,0.7705,7.07,0.0,1,12.292,0.6501,77.622,3.3531,275.0288,0.0,0.0,0.0,,,
2025-07-01 02:15:00,baseline,2025-07-01 00:00:00,1,2,0.0331,77.622,271.6757,8.867,5.179,1.0,0.0,0,24.055,2.1316,3.155,0.0,0,0.0,0.7705,3.24,0.0,0,0.0,0.6501,24.055,3.5522,275.2279,0.0,0.0,0.0,,,
