timestamp,strategy,sim_start_date,day_of_sim,hour_of_day,price_per_kwh,rolling_peak_kw,cumulative_demand_charge_usd,gst_level_ft,hpt_level_ft,well_speed,booster_speed,booster_count,gwtp_power_kw,gwtp_energy_cost_cumulative_usd,do_mg_l,blower_duty,blower_count,wwtp_power_kw,wwtp_energy_cost_cumulative_usd,wet_well_level_ft,ls_pump_speed,ls_pump_count,ls_power_kw,ls_energy_cost_cumulative_usd,total_power_kw,total_energy_cost_cumulative_usd,total_bill_cumulative_usd,gwtp_solve_time_s,wwtp_solve_time_s,ls_solve_time_s,gwtp_solver_status,wwtp_solver_status,ls_solver_status
2026-04-01 00:00:00,milp,2026-04-01 00:00:00,1,0,0.02862,37.937,132.7803,10.0,4.0,0.4128,1.0724,1,31.733,0.227,2.0,0.1379,0,6.205,0.0444,5.0,0.0,0,0.0,0.0,37.937,0.2714,133.0517,0.0822,0.045,0.039,,,
2026-04-01 00:15:00,milp,2026-04-01 00:00:00,1,0,0.02862,49.977,174.9197,9.284,6.0,0.7053,0.7143,1,31.486,0.4523,2.01,0.1378,0,6.199,0.0887,10.0,0.0,1,12.292,0.0879,49.977,0.629,175.5487,0.0572,0.043,0.0399,,,
2026-04-01 00:30:00,milp,2026-04-01 00:00:00,1,0,0.02862,49.977,174.9197,9.538,6.0,0.7052,0.7143,1,31.486,0.6776,2.02,0.1376,0,6.193,0.1331,7.07,0.0,1,12.292,0.1759,49.971,0.9866,175.9063,0.0517,0.0377,0.05,,,
2026-04-01 00:45:00,milp,2026-04-01 00:00:00,1,0,0.02862,49.977,174.9197,9.793,6.0,0.7052,0.7143,1,31.486,0.9029,2.03,0.1375,0,6.187,0.1773,4.15,0.0,0,0.0,0.1759,37.674,1.2561,176.1758,0.0563,0.0424,0.0374,,,
2026-04-01 01:00:00,milp,2026-04-01 00:00:00,1,1,0.02571,49.977,174.9197,10.047,6.0,0.7052,0.7144,1,31.486,1.1053,2.039,0.1374,0,6.182,0.2171,10.0,0.0,1,12.292,0.2549,49.96,1.5772,176.4969,0.0604,0.0482,0.0477,,,
2026-04-01 01:15:00,milp,2026-04-01 00:00:00,1,1,0.02571,49.977,174.9197,10.301,6.0,0.7051,0.7145,1,31.486,1.3077,2.048,0.1373,0,6.176,0.2568,7.07,0.0,1,12.292,0.3339,49.954,1.8983,176.818,0.0581,0.0415,0.046,,,
2026-04-01 01:30:00,milp,2026-04-01 00:00:00,1,1,0.02571,49.977,174.9197,10.555,6.0,0.7049,0.7147,1,31.486,1.51,2.056,0.1371,0,6.171,0.2964,4.15,0.0,0,0.0,0.3339,37.657,2.1404,177.0601,0.0612,0.0493,0.059,,,
2026-04-01 01:45:00,milp,2026-04-01 00:00:00,1,1,0.02571,49.977,174.9197,10.808,6.0,0.7046,0.7151,1,31.487,1.7124,2.064,0.137,0,6.165,0.3361,10.0,0.0,1,12.292,0.4129,49.944,2.4614,177.3811,0.0634,0.0475,0.0483,,,
2026-04-01 02:00:00,milp,2026-04-01 00:00:00,1,2,0.02425,49.977,174.9197,11.061,6.0,0.7041,0.7157,1,31.487,1.9033,2.071,0.1369,0,6.16,0.3734,7.07,0.0,1,12.292,0.4874,49.939,2.7641,177.6838,0.0562,0.043,0.0831,,,
2026-04-01 02:15:00,milp,2026-04-01 00:00:00,1,2,0.02425,49.977,174.9197,11.311,6.0,0.7033,0.7167,1,31.487,2.0942,2.099,0.1368,0,6.155,0.4107,3.24,0.0,0,0.0,0.4874,37.642,2.9923,177.912,0.0643,0.0459,0.0426,,,
