timestamp,strategy,sim_start_date,day_of_sim,hour_of_day,price_per_kwh,rolling_peak_kw,cumulative_demand_charge_usd,gst_level_ft,hpt_level_ft,well_speed,booster_speed,booster_count,gwtp_power_kw,gwtp_energy_cost_cumulative_usd,do_mg_l,blower_duty,blower_count,wwtp_power_kw,wwtp_energy_cost_cumulative_usd,wet_well_level_ft,ls_pump_speed,ls_pump_count,ls_power_kw,ls_energy_cost_cumulative_usd,total_power_kw,total_energy_cost_cumulative_usd,total_bill_cumulative_usd,gwtp_solve_time_s,wwtp_solve_time_s,ls_solve_time_s,gwtp_solver_status,wwtp_solver_status,ls_solver_status
2025-07-01 00:00:00,milp,2025-07-01 00:00:00,1,0,0.03539,50.229,175.8014,10.0,4.0,0.4128,1.0724,1,31.733,0.2808,2.0,0.1379,0,6.205,0.0549,5.0,0.0,1,12.292,0.1088,50.229,0.4444,176.2458,0.078,0.0418,0.0382,,,
2025-07-01 00:15:00,milp,2025-07-01 00:00:00,1,0,0.03539,50.229,175.8014,9.284,6.0,0.7053,0.7143,1,31.486,0.5593,2.01,0.1378,0,6.199,0.1097,2.07,0.0,0,0.0,0.1088,37.685,0.7778,176.5792,0.056,0.0396,0.0413,,,
2025-07-01 00:30:00,milp,2025-07-01 00:00:00,1,0,0.03539,50.229,175.8014,9.538,6.0,0.7052,0.7143,1,31.486,0.8379,2.02,0.1376,0,6.193,0.1645,9.36,0.0,1,12.292,0.2175,49.971,1.2199,177.0213,0.0532,0.0385,0.0412,,,
2025-07-01 00:45:00,milp,2025-07-01 00:00:00,1,0,0.03539,50.229,175.8014,9.793,6.0,0.7052,0.7143,1,31.486,1.1165,2.03,0.1375,0,6.187,0.2193,6.44,0.0,1,12.292,0.3263,49.966,1.662,177.4634,0.0539,0.0371,0.0496,,,
2025-07-01 01:00:00,milp,2025-07-01 00:00:00,1,1,0.03589,50.229,175.8014,10.047,6.0,0.7052,0.7144,1,31.486,1.399,2.039,0.1374,0,6.182,0.2747,3.51,0.0,0,0.0,0.3263,37.668,2.0,177.8014,0.0702,0.0438,0.0442,,,
2025-07-01 01:15:00,milp,2025-07-01 00:00:00,1,1,0.03589,50.229,175.8014,10.301,6.0,0.7051,0.7145,1,31.486,1.6815,2.048,0.1373,0,6.176,0.3302,10.0,0.0,1,12.292,0.4365,49.954,2.4482,178.2496,0.0564,0.0441,0.0624,,,
2025-07-01 01:30:00,milp,2025-07-01 00:00:00,1,1,0.03589,50.229,175.8014,10.555,6.0,0.7049,0.7147,1,31.486,1.964,2.056,0.1371,0,6.171,0.3855,7.07,0.0,1,12.292,0.5468,49.949,2.8964,178.6978,0.0616,0.0414,0.0747,,,
2025-07-01 01:45:00,milp,2025-07-01 00:00:00,1,1,0.03589,50.229,175.8014,10.808,6.0,0.7046,0.7151,1,31.487,2.2465,2.064,0.137,0,6.165,0.4409,4.15,0.0,0,0.0,0.5468,37.652,3.2342,179.0356,0.058,0.0463,0.06,,,
2025-07-01 02:00:00,milp,2025-07-01 00:00:00,1,2,0.0331,50.229,175.8014,11.061,6.0,0.7041,0.7157,1,31.487,2.5071,2.071,0.1369,0,6.16,0.4918,10.0,0.0,1,12.292,0.6485,49.939,3.6475,179.4489,0.0571,0.042,0.0903,,,
2025-07-01 02:15:00,milp,2025-07-01 00:00:00,1,2,0.0331,50.229,175.8014,11.311,6.0,0.7033,0.7167,1,31.487,2.7676,2.099,0.1368,0,6.155,0.5428,6.17,0.0,0,0.0,0.6485,37.642,3.9589,179.7603,0.061,0.0491,0.08,,,
2025-07-01 02:30:00,milp,2025-07-01 00:00:00,1,2,0.0331,50.229,175.8014,11.559,6.0,0.702,0.7183,1,31.487,3.0282,2.127,0.1367,0,6.15,0.5936,10.0,0.0,1,12.292,0.7503,49.929,4.3721,180.1735,0.0601,0.0417,0.0682,,,
2025-07-01 02:45:00,milp,2025-07-01 00:00:00,1,2,0.0331,50.229,175.8014,11.803,6.0,0.6999,0.7207,1,31.488,3.2888,2.153,0.1366,0,6.145,0.6445,6.17,0.0,0,0.0,0.7503,37.633,4.6835,180.4849,0.0577,0.0421,0.0619,,,
2025-07-01 03:00:00,milp,2025-07-01 00:00:00,1,3,0.0292,50.229,175.8014,12.04,6.0,0.6968,0.7245,1,31.489,3.5186,2.178,0.1365,0,6.141,0.6893,10.0,0.0,1,12.292,0.84,49.922,5.0479,180.8494,0.0536,0.041,0.055,,,
2025-07-01 03:15:00,milp,2025-07-01 00:00:00,1,3,0.0292,50.229,175.8014,12.266,6.0,0.6922,0.73,1,31.491,3.7485,2.203,0.1364,0,6.137,0.7341,6.17,0.0,1,12.292,0.9297,49.919,5.4124,181.2138,0.0588,0.0446,0.0456,,,
2025-07-01 03:30:00,milp,2025-07-01 00:00:00,1,3,0.0292,50.229,175.8014,12.478,6.0,0.6857,0.7378,1,31.493,3.9784,2.227,0.1363,0,6.133,0.7789,2.34,0.0,0,0.0,0.9297,37.626,5.687,181.4884,0.0537,0.0415,0.0427,,,
2025-07-01 03:45:00,milp,2025-07-01 00:00:00,1,3,0.0292,50.229,175.8014,12.668,6.0,0.6768,0.7484,1,31.496,4.2083,2.25,0.1362,0,6.129,0.8236,8.73,0.0,1,12.292,1.0194,49.917,6.0514,181.8528,0.057,0.05,0.0461,,,
2025-07-01 04:00:00,milp,2025-07-01 00:00:00,1,4,0.03035,50.229,175.8014,12.829,6.0,0.665,0.7626,1,31.5,4.4473,2.272,0.1361,0,6.125,0.8701,4.91,0.0,0,0.0,1.0194,37.626,6.3369,182.1383,0.0578,0.0409,0.0486,,,
2025-07-01 04:15:00,milp,2025-07-01 00:00:00,1,4,0.03035,50.229,175.8014,12.951,6.0,0.6498,0.7808,1,31.505,4.6864,2.293,0.1361,0,6.122,0.9166,10.0,0.0,1,12.292,1.1127,49.919,6.7157,182.5171,0.0628,0.0514,0.0399,,,
2025-07-01 04:30:00,milp,2025-07-01 00:00:00,1,4,0.03035,50.229,175.8014,13.023,6.0,0.6311,0.8033,1,31.512,4.9255,2.313,0.136,0,6.12,0.963,6.19,0.0,0,0.0,1.1127,37.631,7.0012,182.8026,0.0604,0.0482,0.0339,,,
2025-07-01 04:45:00,milp,2025-07-01 00:00:00,1,4,0.03035,50.229,175.8014,13.034,6.0,0.6086,0.8302,1,31.519,5.1646,2.332,0.1359,0,6.117,1.0094,10.0,0.0,1,12.292,1.206,49.928,7.38,183.1814,0.0547,0.0421,0.0464,,,
2025-07-01 05:00:00,milp,2025-07-01 00:00:00,1,5,0.03317,50.229,175.8014,12.971,6.0,0.5829,0.8611,1,31.528,5.4261,2.351,0.1359,0,6.115,1.0601,6.23,0.0,1,12.292,1.3079,49.934,7.7941,183.5955,0.0545,0.0406,0.0425,,,
