timestamp,strategy,sim_start_date,day_of_sim,hour_of_day,price_per_kwh,rolling_peak_kw,cumulative_demand_charge_usd,gst_level_ft,hpt_level_ft,well_speed,booster_speed,booster_count,gwtp_power_kw,gwtp_energy_cost_cumulative_usd,do_mg_l,blower_duty,blower_count,wwtp_power_kw,wwtp_energy_cost_cumulative_usd,wet_well_level_ft,ls_pump_speed,ls_pump_count,ls_power_kw,ls_energy_cost_cumulative_usd,total_power_kw,total_energy_cost_cumulative_usd,total_bill_cumulative_usd,gwtp_solve_time_s,wwtp_solve_time_s,ls_solve_time_s,gwtp_solver_status,wwtp_solver_status,ls_solver_status
2026-04-01 00:00:00,nmpc,2026-04-01 00:00:00,1,0,0.02862,20.021,70.075,10.0,4.0,0.6232,0.2475,0,20.021,0.1433,2.0,0.0,0,0.0,0.0,5.0,0.0,0,0.0,0.0,20.021,0.1433,70.2182,0.0537,0.0981,0.3804,,,
2026-04-01 00:15:00,nmpc,2026-04-01 00:00:00,1,0,0.02862,32.455,113.5924,10.732,2.0,0.6218,0.2561,0,20.163,0.2875,1.829,0.0,0,0.0,0.0,10.0,1.0,0,12.292,0.0879,32.455,0.3755,113.9679,0.0486,0.1781,0.3681,,,
2026-04-01 00:30:00,nmpc,2026-04-01 00:00:00,1,0,0.02862,32.455,113.5924,11.45,2.0,0.6177,0.2573,0,20.09,0.4313,1.658,0.0095,0,0.429,0.0031,7.07,0.0,0,0.0,0.0879,20.518,0.5223,114.1147,0.0386,0.1883,0.3487,,,
2026-04-01 00:45:00,nmpc,2026-04-01 00:00:00,1,0,0.02862,43.137,150.9802,12.16,2.0,0.6137,0.2586,0,20.021,0.5745,1.5,0.2406,0,10.825,0.0805,10.0,1.0,0,12.292,0.1759,43.137,0.8309,151.8111,0.0402,0.0583,0.3697,,,
2026-04-01 01:00:00,nmpc,2026-04-01 00:00:00,1,1,0.02571,43.137,150.9802,12.861,2.0,0.6098,0.2602,0,19.959,0.7028,1.671,0.0002,0,0.008,0.0806,7.07,0.0,0,0.0,0.1759,19.967,0.9593,151.9395,0.0396,0.0252,0.3709,,,
2026-04-01 01:15:00,nmpc,2026-04-01 00:00:00,1,1,0.02571,43.137,150.9802,13.554,2.0,0.6059,0.2619,0,19.899,0.8307,1.5,0.2406,0,10.825,0.1501,10.0,1.0,0,12.292,0.2549,43.016,1.2357,152.2159,0.0422,0.0398,0.3646,,,
2026-04-01 01:30:00,nmpc,2026-04-01 00:00:00,1,1,0.02571,43.137,150.9802,14.237,2.0,0.4802,0.2979,0,17.607,0.9439,1.671,0.0002,0,0.008,0.1502,7.07,0.0,0,0.0,0.2549,17.615,1.349,152.3292,0.9846,0.0325,0.4072,,,
2026-04-01 01:45:00,nmpc,2026-04-01 00:00:00,1,1,0.02571,43.137,150.9802,14.66,2.0,0.3368,0.3359,0,14.931,1.0398,1.5,0.2256,0,10.153,0.2155,10.0,1.0,0,12.292,0.3339,37.376,1.5892,152.5694,0.9916,0.0418,0.3618,,,
2026-04-01 02:00:00,nmpc,2026-04-01 00:00:00,1,2,0.02425,43.137,150.9802,14.788,2.0,0.2561,0.3337,0,12.943,1.1183,1.65,0.0,0,0.0,0.2155,7.07,0.0,0,0.0,0.3339,12.943,1.6677,152.6479,1.0413,0.0249,0.3916,,,
2026-04-01 02:15:00,nmpc,2026-04-01 00:00:00,1,2,0.02425,43.137,150.9802,14.782,2.0,0.3077,0.3544,0,14.607,1.2069,1.5,0.3161,0,14.224,0.3017,10.0,1.0,0,12.292,0.4084,41.122,1.917,152.8972,1.2725,0.0534,0.4156,,,
2026-04-01 02:30:00,nmpc,2026-04-01 00:00:00,1,2,0.02425,43.137,150.9802,14.837,2.0,0.2999,0.3648,0,14.631,1.2956,1.8,0.0,0,0.0,0.3017,6.17,0.0,0,0.0,0.4084,14.631,2.0057,152.9859,0.9421,0.0382,0.3733,,,
2026-04-01 02:45:00,nmpc,2026-04-01 00:00:00,1,2,0.02425,43.137,150.9802,14.864,2.0,0.2677,0.3566,0,13.691,1.3786,1.65,0.0,0,0.0,0.3017,10.0,1.0,0,12.292,0.4829,25.983,2.1632,153.1434,1.0857,0.1794,0.389,,,
2026-04-01 03:00:00,nmpc,2026-04-01 00:00:00,1,3,0.02348,43.137,150.9802,14.848,2.0,0.3167,0.3748,0,15.237,1.468,1.5,0.2108,0,9.484,0.3574,6.17,0.0,0,0.0,0.4829,24.721,2.3083,153.2885,1.0844,0.0597,0.3657,,,
2026-04-01 03:15:00,nmpc,2026-04-01 00:00:00,1,3,0.02348,43.137,150.9802,14.891,2.0,0.296,0.3767,0,14.779,1.5548,1.65,0.0,0,0.002,0.3574,10.0,1.0,0,12.292,0.5551,27.073,2.4672,153.4474,1.4169,0.0334,0.4195,,,
2026-04-01 03:30:00,nmpc,2026-04-01 00:00:00,1,3,0.02348,43.137,150.9802,14.896,2.0,0.3089,0.3835,0,15.227,1.6441,1.5,0.2109,0,9.49,0.4131,6.17,0.0,0,0.0,0.5551,24.717,2.6123,153.5925,1.4769,0.0402,0.3841,,,
2026-04-01 03:45:00,nmpc,2026-04-01 00:00:00,1,3,0.02348,43.137,150.9802,14.914,2.0,0.2783,0.3749,0,14.316,1.7282,1.65,0.0001,0,0.005,0.4131,10.0,1.0,0,12.292,0.6272,26.613,2.7685,153.7487,1.346,0.0364,0.3895,,,
2026-04-01 04:00:00,nmpc,2026-04-01 00:00:00,1,4,0.02377,43.137,150.9802,14.891,2.0,0.2808,0.3703,0,14.281,1.813,1.5,0.2113,0,9.507,0.4696,6.18,0.0,0,0.0,0.6272,23.788,2.9099,153.8901,1.3615,0.039,0.4122,,,
2026-04-01 04:15:00,nmpc,2026-04-01 00:00:00,1,4,0.02377,43.137,150.9802,14.879,2.0,0.3038,0.3771,0,14.974,1.902,1.651,0.0,0,0.0,0.4696,10.0,1.0,0,12.292,0.7003,27.266,3.0719,154.0521,1.1015,0.0305,0.4174,,,
2026-04-01 04:30:00,nmpc,2026-04-01 00:00:00,1,4,0.02377,43.137,150.9802,14.897,2.0,0.3071,0.383,0,15.173,1.9922,1.5,0.2122,0,9.551,0.5264,6.19,0.0,0,0.0,0.7003,24.724,3.2189,154.1991,0.4184,0.0471,0.3905,,,
2026-04-01 04:45:00,nmpc,2026-04-01 00:00:00,1,4,0.02377,43.137,150.9802,14.913,2.0,0.3016,0.3846,0,15.073,2.0818,1.652,0.0,0,0.0,0.5264,10.0,1.0,0,12.292,0.7733,27.364,3.3815,154.3617,0.9901,0.0329,0.4071,,,
