timestamp,strategy,sim_start_date,day_of_sim,hour_of_day,price_per_kwh,rolling_peak_kw,cumulative_demand_charge_usd,gst_level_ft,hpt_level_ft,well_speed,booster_speed,booster_count,gwtp_power_kw,gwtp_energy_cost_cumulative_usd,do_mg_l,blower_duty,blower_count,wwtp_power_kw,wwtp_energy_cost_cumulative_usd,wet_well_level_ft,ls_pump_speed,ls_pump_count,ls_power_kw,ls_energy_cost_cumulative_usd,total_power_kw,total_energy_cost_cumulative_usd,total_bill_cumulative_usd,gwtp_solve_time_s,wwtp_solve_time_s,ls_solve_time_s,gwtp_solver_status,wwtp_solver_status,ls_solver_status
2025-10-01 00:00:00,baseline,2025-10-01 00:00:00,1,0,0.02313,0.0,0.0,10.0,4.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2025-10-01 00:15:00,baseline,2025-10-01 00:00:00,1,0,0.02313,77.622,271.6757,10.0,2.0,0.0,1.0,1,20.33,0.1176,1.829,1.0,1,45.0,0.2602,10.0,0.0,1,12.292,0.0711,77.622,0.4488,272.1246,0.0,0.0,0.0,,,
2025-10-01 00:30:00,baseline,2025-10-01 00:00:00,1,0,0.02313,77.622,271.6757,8.678,3.596,1.0,1.0,1,44.385,0.3742,3.011,0.0,0,0.0,0.2602,7.07,0.0,1,12.292,0.1422,56.676,0.7766,272.4523,0.0,0.0,0.0,,,
2025-10-01 00:45:00,baseline,2025-10-01 00:00:00,1,0,0.02313,77.622,271.6757,9.056,5.191,1.0,0.0,0,24.055,0.5133,2.84,0.0,0,0.0,0.2602,4.15,0.0,0,0.0,0.1422,24.055,0.9157,272.5914,0.0,0.0,0.0,,,
2025-10-01 01:00:00,baseline,2025-10-01 00:00:00,1,1,0.02133,77.622,271.6757,10.755,2.0,0.0,1.0,1,20.33,0.6217,2.669,0.0,0,0.0,0.2602,10.0,0.0,1,12.292,0.2077,32.622,1.0896,272.7654,0.0,0.0,0.0,,,
2025-10-01 01:15:00,baseline,2025-10-01 00:00:00,1,1,0.02133,77.622,271.6757,9.433,3.595,1.0,1.0,1,44.385,0.8584,2.498,0.0,0,0.0,0.2602,7.07,0.0,1,12.292,0.2732,56.676,1.3919,273.0676,0.0,0.0,0.0,,,
2025-10-01 01:30:00,baseline,2025-10-01 00:00:00,1,1,0.02133,77.622,271.6757,9.811,5.189,1.0,0.0,0,24.055,0.9867,2.326,0.0,0,0.0,0.2602,4.15,0.0,0,0.0,0.2732,24.055,1.5201,273.1959,0.0,0.0,0.0,,,
2025-10-01 01:45:00,baseline,2025-10-01 00:00:00,1,1,0.02133,77.622,271.6757,11.511,2.0,0.0,1.0,1,20.33,1.0951,2.155,0.0,0,0.0,0.2602,10.0,0.0,1,12.292,0.3388,32.622,1.6941,273.3698,0.0,0.0,0.0,,,
2025-10-01 02:00:00,baseline,2025-10-01 00:00:00,1,2,0.01957,77.622,271.6757,10.189,3.591,0.0,1.0,1,20.33,1.1945,1.984,1.0,1,45.0,0.4804,7.07,0.0,1,12.292,0.3989,77.622,2.0738,273.7496,0.0,0.0,0.0,,,
2025-10-01 02:15:00,baseline,2025-10-01 00:00:00,1,2,0.01957,77.622,271.6757,8.867,5.179,1.0,0.0,0,24.055,1.3122,3.155,0.0,0,0.0,0.4804,3.24,0.0,0,0.0,0.3989,24.055,2.1915,273.8673,0.0,0.0,0.0,,,
2025-10-01 02:30:00,baseline,2025-10-01 00:00:00,1,2,0.01957,77.622,271.6757,10.567,2.0,0.0,1.0,1,20.33,1.4117,3.005,0.0,0,0.0,0.4804,9.63,0.0,1,12.292,0.4591,32.622,2.3511,274.0269,0.0,0.0,0.0,,,
2025-10-01 02:45:00,baseline,2025-10-01 00:00:00,1,2,0.01957,77.622,271.6757,9.245,3.573,1.0,1.0,1,44.385,1.6288,2.855,0.0,0,0.0,0.4804,5.8,0.0,0,0.0,0.4591,44.385,2.5683,274.244,0.0,0.0,0.0,,,
2025-10-01 03:00:00,baseline,2025-10-01 00:00:00,1,3,0.01859,77.622,271.6757,9.622,5.133,1.0,0.0,0,24.055,1.7406,2.705,0.0,0,0.0,0.4804,10.0,0.0,1,12.292,0.5162,36.347,2.7372,274.4129,0.0,0.0,0.0,,,
2025-10-01 03:15:00,baseline,2025-10-01 00:00:00,1,3,0.01859,77.622,271.6757,11.322,2.0,0.0,1.0,1,20.33,1.8351,2.555,0.0,0,0.0,0.4804,6.17,0.0,0,0.0,0.5162,20.33,2.8317,274.5074,0.0,0.0,0.0,,,
2025-10-01 03:30:00,baseline,2025-10-01 00:00:00,1,3,0.01859,77.622,271.6757,10.0,3.508,1.0,1.0,1,44.385,2.0414,2.405,0.0,0,0.0,0.4804,10.0,0.0,1,12.292,0.5733,56.676,3.0951,274.7708,0.0,0.0,0.0,,,
2025-10-01 03:45:00,baseline,2025-10-01 00:00:00,1,3,0.01859,77.622,271.6757,10.378,4.972,0.0,0.0,0,0.0,2.0414,2.255,0.0,0,0.0,0.4804,6.17,0.0,0,0.0,0.5733,0.0,3.0951,274.7708,0.0,0.0,0.0,,,
2025-10-01 04:00:00,baseline,2025-10-01 00:00:00,1,4,0.01921,77.622,271.6757,10.378,2.0,0.0,1.0,1,20.33,2.139,2.105,0.0,0,0.0,0.4804,10.0,0.0,1,12.292,0.6323,32.622,3.2518,274.9275,0.0,0.0,0.0,,,
2025-10-01 04:15:00,baseline,2025-10-01 00:00:00,1,4,0.01921,89.385,312.8465,9.056,3.326,1.0,1.0,1,44.385,2.3522,1.954,1.0,1,45.0,0.6965,6.18,0.0,0,0.0,0.6323,89.385,3.681,316.5276,0.0,0.0,0.0,,,
2025-10-01 04:30:00,baseline,2025-10-01 00:00:00,1,4,0.01921,89.385,312.8465,9.433,4.55,1.0,0.0,0,24.055,2.4677,3.131,0.0,0,0.0,0.6965,10.0,0.0,1,12.292,0.6914,36.347,3.8556,316.7021,0.0,0.0,0.0,,,
2025-10-01 04:45:00,baseline,2025-10-01 00:00:00,1,4,0.01921,89.385,312.8465,11.133,2.0,0.0,1.0,1,20.33,2.5654,2.98,0.0,0,0.0,0.6965,6.21,0.0,0,0.0,0.6914,20.33,3.9532,316.7997,0.0,0.0,0.0,,,
2025-10-01 05:00:00,baseline,2025-10-01 00:00:00,1,5,0.02165,89.385,312.8465,9.811,2.948,1.0,1.0,1,44.385,2.8056,2.829,0.0,0,0.0,0.6965,10.0,0.0,1,12.292,0.7579,56.676,4.26,317.1065,0.0,0.0,0.0,,,
2025-10-01 05:15:00,baseline,2025-10-01 00:00:00,1,5,0.02165,89.385,312.8465,10.189,3.724,0.0,1.0,1,20.33,2.9156,2.677,0.0,0,0.0,0.6965,6.26,0.0,0,0.0,0.7579,20.33,4.37,317.2165,0.0,0.0,0.0,,,
