timestamp,strategy,sim_start_date,day_of_sim,hour_of_day,price_per_kwh,rolling_peak_kw,cumulative_demand_charge_usd,gst_level_ft,hpt_level_ft,well_speed,booster_speed,booster_count,gwtp_power_kw,gwtp_energy_cost_cumulative_usd,do_mg_l,blower_duty,blower_count,wwtp_power_kw,wwtp_energy_cost_cumulative_usd,wet_well_level_ft,ls_pump_speed,ls_pump_count,ls_power_kw,ls_energy_cost_cumulative_usd,total_power_kw,total_energy_cost_cumulative_usd,total_bill_cumulative_usd,gwtp_solve_time_s,wwtp_solve_time_s,ls_solve_time_s,gwtp_solver_status,wwtp_solver_status,ls_solver_status
2026-01-01 00:00:00,milp,2026-01-01 00:00:00,1,0,0.02051,37.937,132.7803,10.0,4.0,0.4128,1.0724,1,31.733,0.1627,2.0,0.1379,0,6.205,0.0318,5.0,0.0,0,0.0,0.0,37.937,0.1945,132.9748,0.0843,0.0411,0.0435,,,
2026-01-01 00:15:00,milp,2026-01-01 00:00:00,1,0,0.02051,49.977,174.9197,9.284,6.0,0.7053,0.7143,1,31.486,0.3242,2.01,0.1378,0,6.199,0.0636,10.0,0.0,1,12.292,0.063,49.977,0.4508,175.3705,0.0551,0.0372,0.0402,,,
2026-01-01 00:30:00,milp,2026-01-01 00:00:00,1,0,0.02051,49.977,174.9197,9.538,6.0,0.7052,0.7143,1,31.486,0.4856,2.02,0.1376,0,6.193,0.0954,7.07,0.0,1,12.292,0.1261,49.971,0.707,175.6267,0.0514,0.0408,0.0504,,,
2026-01-01 00:45:00,milp,2026-01-01 00:00:00,1,0,0.02051,49.977,174.9197,9.793,6.0,0.7052,0.7143,1,31.486,0.647,2.03,0.1375,0,6.187,0.1271,4.15,0.0,0,0.0,0.1261,37.674,0.9002,175.8199,0.0528,0.0442,0.0669,,,
2026-01-01 01:00:00,milp,2026-01-01 00:00:00,1,1,0.02079,49.977,174.9197,10.047,6.0,0.7052,0.7144,1,31.486,0.8107,2.039,0.1374,0,6.182,0.1592,10.0,0.0,1,12.292,0.1899,49.96,1.1598,176.0795,0.0545,0.0404,0.0408,,,
2026-01-01 01:15:00,milp,2026-01-01 00:00:00,1,1,0.02079,49.977,174.9197,10.301,6.0,0.7051,0.7145,1,31.486,0.9743,2.048,0.1373,0,6.176,0.1913,7.07,0.0,1,12.292,0.2538,49.954,1.4195,176.3392,0.0563,0.0412,0.0382,,,
2026-01-01 01:30:00,milp,2026-01-01 00:00:00,1,1,0.02079,49.977,174.9197,10.555,6.0,0.7049,0.7147,1,31.486,1.138,2.056,0.1371,0,6.171,0.2234,4.15,0.0,0,0.0,0.2538,37.657,1.6152,176.5349,0.0516,0.0403,0.0918,,,
2026-01-01 01:45:00,milp,2026-01-01 00:00:00,1,1,0.02079,49.977,174.9197,10.808,6.0,0.7046,0.7151,1,31.487,1.3017,2.064,0.137,0,6.165,0.2554,10.0,0.0,1,12.292,0.3177,49.944,1.8748,176.7945,0.0598,0.0421,0.0664,,,
2026-01-01 02:00:00,milp,2026-01-01 00:00:00,1,2,0.02098,49.977,174.9197,11.061,6.0,0.7041,0.7157,1,31.487,1.4668,2.071,0.1369,0,6.16,0.2877,7.07,0.0,0,0.0,0.3177,37.647,2.0723,176.9919,0.0588,0.0437,0.1074,,,
2026-01-01 02:15:00,milp,2026-01-01 00:00:00,1,2,0.02098,49.977,174.9197,11.311,6.0,0.7033,0.7167,1,31.487,1.6319,2.099,0.1368,0,6.155,0.32,10.0,0.0,1,12.292,0.3822,49.934,2.3342,177.2539,0.0622,0.0459,0.0417,,,
2026-01-01 02:30:00,milp,2026-01-01 00:00:00,1,2,0.02098,49.977,174.9197,11.559,6.0,0.702,0.7183,1,31.487,1.7971,2.127,0.1367,0,6.15,0.3523,6.17,0.0,0,0.0,0.3822,37.637,2.5316,177.4513,0.0533,0.0387,0.0449,,,
2026-01-01 02:45:00,milp,2026-01-01 00:00:00,1,2,0.02098,49.977,174.9197,11.803,6.0,0.6999,0.7207,1,31.488,1.9623,2.153,0.1366,0,6.145,0.3845,10.0,0.0,1,12.292,0.4467,49.925,2.7934,177.7131,0.0542,0.0367,0.0556,,,
2026-01-01 03:00:00,milp,2026-01-01 00:00:00,1,3,0.02177,49.977,174.9197,12.04,6.0,0.6968,0.7245,1,31.489,2.1336,2.178,0.1365,0,6.141,0.4179,6.17,0.0,1,12.292,0.5135,49.922,3.0651,177.9848,0.0518,0.0386,0.0407,,,
2026-01-01 03:15:00,milp,2026-01-01 00:00:00,1,3,0.02177,49.977,174.9197,12.266,6.0,0.6922,0.73,1,31.491,2.305,2.203,0.1364,0,6.137,0.4513,2.34,0.0,0,0.0,0.5135,37.627,3.2699,178.1896,0.0514,0.0422,0.0415,,,
2026-01-01 03:30:00,milp,2026-01-01 00:00:00,1,3,0.02177,49.977,174.9197,12.478,6.0,0.6857,0.7378,1,31.493,2.4764,2.227,0.1363,0,6.133,0.4847,8.73,0.0,1,12.292,0.5804,49.917,3.5416,178.4613,0.0517,0.0406,0.0429,,,
2026-01-01 03:45:00,milp,2026-01-01 00:00:00,1,3,0.02177,49.977,174.9197,12.668,6.0,0.6768,0.7484,1,31.496,2.6478,2.25,0.1362,0,6.129,0.5181,4.9,0.0,0,0.0,0.5804,37.625,3.7464,178.666,0.0533,0.0401,0.0388,,,
2026-01-01 04:00:00,milp,2026-01-01 00:00:00,1,4,0.02365,49.977,174.9197,12.829,6.0,0.665,0.7626,1,31.5,2.8341,2.272,0.1361,0,6.125,0.5543,10.0,0.0,1,12.292,0.6531,49.917,4.0415,178.9612,0.0631,0.0426,0.0393,,,
2026-01-01 04:15:00,milp,2026-01-01 00:00:00,1,4,0.02365,49.977,174.9197,12.951,6.0,0.6498,0.7808,1,31.505,3.0204,2.293,0.1361,0,6.122,0.5905,6.18,0.0,1,12.292,0.7258,49.919,4.3366,179.2563,0.0562,0.0394,0.0365,,,
